0.495056	0.491312	0.471220	0.496354	0.304572	0.484043
0.486197	0.491983	0.476160	0.491028	0.354864	0.484719
0.462712	0.476373	0.496726	0.495983	0.333575	0.490415
0.494911	0.473571	0.461109	0.474092	0.333505	0.484733
0.481465	0.499913	0.496619	0.475723	0.364975	0.495467
0.496645	0.473165	0.486954	0.494104	0.330495	0.489842
0.491150	0.497567	0.483664	0.482851	0.341205	0.483993
0.487801	0.460994	0.482036	0.485003	0.364791	0.487365
0.467285	0.476625	0.481823	0.473632	0.382544	0.495480
0.486873	0.292471	0.498486	0.020628	0.000295	0.314060
0.488215	0.321852	0.495945	0.033736	0.020605	0.345371
0.475482	0.332544	0.465362	0.045355	0.017346	0.323744
0.456922	0.310042	0.488638	0.005332	0.019986	0.331452
0.470767	0.322874	0.497215	0.004384	0.019811	0.344940
0.489763	0.379855	0.474787	0.029805	0.011633	0.324868
0.484683	0.328408	0.490968	0.000218	0.001666	0.360132
0.482236	0.371668	0.499302	0.017545	0.040923	0.352721
0.470945	0.324643	0.498629	0.007768	0.012816	0.349227
0.493727	0.329577	0.478520	0.037329	0.003480	0.361842
0.498861	0.474081	0.000492	0.008935	0.041169	0.497502
0.490531	0.478141	0.027917	0.029412	0.003965	0.488558
0.474486	0.471542	0.017425	0.045266	0.000985	0.481248
0.469516	0.492535	0.005128	0.019007	0.004297	0.494042
0.495809	0.475638	0.023127	0.038360	0.002320	0.488447
0.471885	0.480272	0.015465	0.029091	0.019786	0.488797
0.488588	0.480004	0.019989	0.000052	0.030885	0.484753
0.490867	0.483604	0.022014	0.015322	0.020929	0.495784
0.481723	0.499509	0.012588	0.006234	0.000587	0.476645
0.482013	0.465811	0.007444	0.006306	0.024666	0.459803
0.489290	0.495233	0.012184	0.008771	0.020551	0.486802
0.498389	0.475046	0.014122	0.014362	0.029180	0.475950
0.498726	0.486266	0.020708	0.017502	0.021786	0.470776
0.498230	0.472094	0.019165	0.022936	0.001535	0.495621
0.481804	0.461928	0.002693	0.019657	0.031906	0.484481
0.486294	0.496116	0.031871	0.004665	0.004927	0.491227
0.495352	0.480710	0.027565	0.034092	0.011173	0.451192
0.471018	0.319430	0.314900	0.009011	0.344957	0.296752
0.487591	0.342498	0.334205	0.008972	0.340712	0.328115
0.493795	0.346229	0.352680	0.033676	0.346618	0.359268
0.495113	0.323353	0.300366	0.023939	0.328156	0.316734
0.498642	0.304682	0.342411	0.031312	0.355584	0.280122
0.474033	0.313943	0.327443	0.000268	0.322460	0.332337
0.491544	0.324286	0.324386	0.038402	0.333593	0.309614
0.476784	0.309792	0.342894	0.023985	0.335718	0.338854
0.480338	0.330378	0.350886	0.020316	0.355920	0.330513
0.495994	0.328047	0.310238	0.019888	0.339124	0.322231
0.499841	0.331270	0.337841	0.031711	0.350764	0.327122
0.494960	0.341582	0.314370	0.000770	0.304155	0.310543
0.498818	0.301664	0.323128	0.032330	0.345131	0.333246
0.471872	0.327380	0.320832	0.027903	0.313809	0.352800
0.488956	0.335051	0.325715	0.018106	0.355875	0.329873
0.485780	0.298486	0.345365	0.006266	0.314347	0.350143
0.495012	0.339310	0.358971	0.009787	0.304811	0.333109
0.487424	0.295643	0.324109	0.008833	0.376226	0.371911
0.471193	0.361793	0.325160	0.001925	0.337254	0.367367
0.487136	0.339421	0.355207	0.032960	0.306041	0.313373
0.474767	0.353008	0.317469	0.035088	0.330420	0.332931
0.494267	0.318057	0.380799	0.017916	0.307717	0.334249
0.479085	0.322500	0.321794	0.013121	0.342622	0.305237
0.481934	0.311909	0.314400	0.002566	0.313414	0.291320
0.483490	0.336757	0.317490	0.003500	0.340537	0.323301
0.477204	0.334623	0.373931	0.008991	0.313866	0.356692
0.489639	0.364469	0.321676	0.003621	0.466345	0.350550
0.496554	0.368926	0.295956	0.014289	0.495624	0.362311
0.473613	0.330447	0.332486	0.035418	0.473787	0.351601
0.480218	0.345843	0.347083	0.010204	0.497476	0.335160
0.497224	0.335448	0.304111	0.038443	0.498677	0.343438
0.495932	0.393261	0.340203	0.016112	0.492811	0.337565
0.483445	0.339570	0.334899	0.007752	0.476871	0.318808
0.486653	0.336423	0.298561	0.014428	0.478450	0.361590
0.473512	0.012676	0.021818	0.483703	0.003938	0.033815
0.461173	0.000682	0.044821	0.462348	0.005555	0.002051
0.498854	0.007774	0.022818	0.487662	0.052272	0.030011
0.498349	0.000743	0.005230	0.495532	0.020474	0.001692
0.495812	0.030637	0.007480	0.470186	0.009651	0.009880
0.476398	0.014029	0.045802	0.488315	0.005796	0.002865
0.472898	0.034469	0.002945	0.491519	0.018708	0.023502
0.493710	0.023455	0.010028	0.486653	0.009457	0.003632
0.496149	0.006851	0.041178	0.497692	0.028582	0.009858
0.480602	0.005893	0.002429	0.493258	0.000698	0.017819
0.497510	0.000379	0.004402	0.491264	0.013304	0.009599
0.485993	0.007366	0.013720	0.483895	0.002969	0.027073
0.495081	0.028397	0.014524	0.487351	0.032916	0.026704
0.480091	0.007796	0.002947	0.480871	0.018461	0.028069
0.485720	0.038917	0.005682	0.470610	0.007150	0.006888
0.487705	0.013793	0.001809	0.483660	0.000472	0.032972
0.490263	0.007237	0.489423	0.495222	0.488836	0.008045
0.469823	0.017851	0.475434	0.496826	0.495653	0.006827
0.486321	0.007167	0.493115	0.486243	0.486734	0.002449
0.489034	0.008800	0.459190	0.493567	0.495658	0.017872
0.484207	0.009547	0.498819	0.474600	0.479343	0.003582
0.471599	0.018071	0.492803	0.492119	0.498051	0.008498
0.498035	0.009254	0.496876	0.470995	0.471783	0.021289
0.484830	0.466662	0.482213	0.006735	0.332483	0.450546
0.479199	0.497080	0.494937	0.049572	0.347984	0.486719
0.489383	0.491729	0.492661	0.037444	0.317682	0.499187
0.485683	0.495630	0.493031	0.016631	0.353336	0.482237
0.463210	0.488055	0.460298	0.004295	0.311677	0.484884
0.459542	0.493150	0.467994	0.001247	0.316597	0.473590
0.487357	0.476219	0.496612	0.024981	0.327840	0.491549
0.491876	0.468422	0.454590	0.039871	0.320532	0.488161
0.499231	0.482248	0.472623	0.022318	0.344477	0.478951
0.480627	0.487639	0.487809	0.012284	0.327597	0.498780
0.492952	0.497397	0.479547	0.032989	0.307314	0.489827
0.481084	0.486057	0.482025	0.004578	0.322424	0.429013
0.488978	0.473828	0.492663	0.014678	0.346316	0.487167
0.483528	0.479582	0.478190	0.035450	0.293113	0.464572
0.483724	0.499332	0.496225	0.003343	0.346254	0.490103
0.488667	0.479470	0.495886	0.004023	0.305027	0.467181
0.492182	0.479107	0.477545	0.003919	0.364401	0.487923
0.478566	0.317629	0.331391	0.482287	0.324821	0.341308
0.465552	0.357756	0.362340	0.495352	0.352782	0.346593
0.492545	0.320710	0.329949	0.478208	0.346871	0.345847
0.449558	0.309133	0.352105	0.468618	0.364127	0.302581
0.486983	0.361236	0.313597	0.497990	0.346221	0.345412
0.464550	0.339346	0.339121	0.495248	0.344736	0.340264
0.485366	0.306304	0.326973	0.495581	0.344746	0.342356
0.489012	0.351119	0.309573	0.472161	0.344158	0.325317
0.492241	0.288211	0.347851	0.497085	0.319593	0.325928
0.477840	0.002772	0.328937	0.475854	0.249559	0.009446
0.498661	0.023270	0.339883	0.493346	0.251992	0.015022
0.478279	0.014949	0.369329	0.497063	0.202670	0.013129
0.479529	0.002929	0.318061	0.483232	0.261627	0.001577
0.488111	0.030647	0.311453	0.487614	0.230491	0.013854
0.452412	0.010947	0.329164	0.488083	0.247328	0.011999
0.485520	0.007199	0.314822	0.496537	0.267229	0.034093
0.493128	0.031452	0.345246	0.483520	0.268347	0.039782
0.485088	0.010628	0.338694	0.485373	0.266339	0.018908
0.462122	0.019199	0.350576	0.496919	0.217797	0.033908
0.489618	0.008461	0.371223	0.465982	0.259738	0.001906
0.470165	0.004279	0.342554	0.494842	0.241562	0.004790
0.483047	0.000020	0.349791	0.498823	0.254502	0.008228
0.486703	0.007673	0.337784	0.494328	0.244393	0.004361
0.493897	0.477383	0.319561	0.021154	0.323326	0.472763
0.471865	0.475030	0.334083	0.015227	0.319028	0.471440
0.480793	0.460484	0.359569	0.009809	0.326484	0.482313
0.490972	0.492606	0.343694	0.027308	0.325607	0.479980
0.497435	0.472618	0.295394	0.023963	0.311727	0.478907
0.478762	0.499053	0.333856	0.016540	0.330178	0.473008
0.491735	0.318954	0.328025	0.497518	0.238456	0.310870
0.484520	0.335275	0.317175	0.496425	0.249510	0.331569
0.481071	0.348101	0.347669	0.491902	0.283536	0.321744
0.492179	0.339865	0.329610	0.456447	0.268482	0.323480
0.499730	0.322953	0.340272	0.475556	0.238914	0.282319
0.497111	0.310083	0.327944	0.475531	0.264524	0.339867
0.469995	0.338165	0.298263	0.448904	0.274301	0.322680
0.484689	0.345498	0.332808	0.495687	0.225917	0.326035
0.481379	0.338600	0.328091	0.487035	0.283939	0.319600
0.473415	0.353891	0.346394	0.493365	0.247551	0.335597
0.482453	0.347978	0.338541	0.490488	0.311622	0.339756
0.485218	0.346866	0.353049	0.484711	0.265821	0.317780
0.477879	0.342245	0.347205	0.497539	0.259538	0.332249
0.494246	0.319061	0.336735	0.492009	0.253477	0.317921
0.489871	0.332463	0.304633	0.499103	0.242919	0.348944
0.497540	0.338121	0.314299	0.464346	0.244400	0.376176
0.488723	0.302759	0.330298	0.496813	0.277912	0.348124
0.472613	0.347595	0.295021	0.490189	0.274162	0.331053
0.480007	0.360984	0.351511	0.471232	0.214269	0.320859
0.458126	0.332985	0.363830	0.474283	0.272010	0.316962
0.497871	0.008258	0.468887	0.479331	0.317536	0.021740
0.487100	0.019300	0.471691	0.493728	0.338103	0.009687
0.483485	0.020001	0.494606	0.466030	0.326473	0.006478
0.476938	0.029959	0.494206	0.494156	0.303988	0.003044
0.486208	0.003340	0.484888	0.496615	0.335438	0.023806
0.487440	0.002341	0.484795	0.493661	0.342043	0.009093
0.495321	0.005556	0.478561	0.482047	0.321866	0.016862
0.499476	0.019410	0.494483	0.474276	0.350149	0.027709
0.494772	0.019602	0.467087	0.485537	0.331094	0.015248
0.491127	0.018213	0.451969	0.488397	0.305452	0.006076
0.462501	0.034731	0.493033	0.477040	0.354801	0.005112
0.498418	0.019875	0.479102	0.489730	0.348538	0.019558
0.488811	0.017186	0.495790	0.497320	0.329650	0.043707
0.477692	0.018171	0.492547	0.467202	0.321368	0.006028
0.487983	0.005274	0.459965	0.487782	0.306632	0.024256
0.496456	0.014731	0.487310	0.480869	0.302407	0.004768
0.472345	0.018136	0.476778	0.479158	0.318035	0.004622
0.484562	0.022527	0.492714	0.004853	0.344138	0.020031
0.484526	0.000846	0.480431	0.038551	0.318648	0.003184
0.473411	0.004526	0.493356	0.003266	0.344237	0.028068
0.485488	0.040356	0.344863	0.489272	0.480091	0.015215
0.497257	0.005801	0.341116	0.493375	0.494016	0.013532
0.475672	0.016148	0.381001	0.486629	0.494665	0.004052
0.481059	0.008730	0.296188	0.489632	0.479122	0.016508
0.478969	0.009563	0.320275	0.465930	0.464662	0.013494
0.491317	0.008956	0.349010	0.480123	0.487127	0.013818
0.493161	0.003958	0.356854	0.489802	0.489576	0.030847
0.482248	0.033510	0.353605	0.495582	0.485768	0.004688
0.487583	0.011959	0.386753	0.483748	0.498081	0.002931
0.480719	0.006729	0.318142	0.477340	0.487358	0.039717
0.485604	0.010135	0.318973	0.484511	0.470096	0.014709
0.469563	0.022206	0.359572	0.496390	0.478476	0.023635
0.497703	0.017555	0.345501	0.497816	0.469055	0.043449
0.499085	0.007007	0.348391	0.496053	0.499472	0.000398
0.497897	0.018200	0.324197	0.498494	0.484447	0.003395
0.474497	0.006247	0.361689	0.475930	0.490091	0.009589
0.473844	0.491108	0.490854	0.021824	0.472056	0.486460
0.496529	0.484856	0.487239	0.020361	0.471634	0.485185
0.486939	0.496953	0.498653	0.004463	0.480232	0.478715
0.487200	0.494462	0.331836	0.002531	0.288312	0.497092
0.499485	0.453976	0.330627	0.010197	0.227482	0.476064
0.474801	0.487555	0.349119	0.027466	0.262262	0.469852
0.451959	0.487159	0.341252	0.013354	0.225426	0.475909
0.469067	0.477103	0.338287	0.041427	0.298440	0.478160
0.470628	0.473195	0.306172	0.009854	0.262322	0.487930
0.496435	0.472196	0.343839	0.009177	0.267042	0.481868
0.471054	0.481925	0.297040	0.005991	0.264106	0.447629
0.475073	0.495909	0.348629	0.017685	0.246155	0.482049
0.476777	0.467115	0.335432	0.015260	0.256759	0.488482
0.487822	0.488955	0.353798	0.000163	0.251454	0.490990
0.480404	0.471257	0.328935	0.013834	0.232410	0.484471
0.469757	0.488108	0.335792	0.052332	0.258700	0.497219
0.496764	0.486428	0.349255	0.022332	0.240706	0.481450
0.491671	0.492291	0.335744	0.002062	0.260651	0.488242
0.493150	0.359052	0.475200	0.498274	0.007931	0.328091
0.480911	0.361613	0.465153	0.478336	0.008099	0.321909
0.496235	0.349326	0.495274	0.498427	0.030273	0.335354
0.468473	0.319164	0.485433	0.492215	0.040298	0.327957
0.458525	0.360914	0.498026	0.494988	0.001843	0.330490
0.498887	0.315921	0.449190	0.487203	0.004066	0.309363
0.477225	0.457963	0.308617	0.498137	0.474193	0.486473
0.481663	0.481246	0.372224	0.499665	0.437038	0.495203
0.497369	0.493151	0.369332	0.478879	0.493272	0.493503
0.449083	0.474727	0.341774	0.493219	0.493860	0.482076
0.493614	0.489218	0.305817	0.476248	0.492287	0.467896
0.496106	0.485823	0.358493	0.490584	0.464164	0.495941
0.499759	0.499993	0.324051	0.467191	0.492602	0.483473
0.498668	0.490768	0.291551	0.482098	0.496045	0.482153
0.489491	0.496225	0.369166	0.494611	0.494137	0.487124
0.489753	0.004864	0.017847	0.461260	0.032890	0.009601
0.481925	0.001946	0.013425	0.475783	0.006856	0.018551
0.483297	0.050176	0.011334	0.474533	0.025264	0.000858
0.464012	0.028344	0.003541	0.444396	0.032428	0.009994
0.479240	0.463940	0.311626	0.012709	0.495967	0.477287
0.478608	0.479340	0.365174	0.019348	0.496968	0.495525
0.498428	0.492511	0.316063	0.027469	0.489884	0.490118
0.490313	0.493763	0.305184	0.019762	0.484394	0.499614
0.491365	0.481835	0.339157	0.001671	0.491795	0.486569
0.484636	0.487713	0.322301	0.013251	0.491610	0.485309
0.461525	0.469255	0.361792	0.037263	0.499521	0.481871
0.485424	0.496151	0.297317	0.006642	0.493308	0.491999
0.488119	0.476306	0.333635	0.033861	0.491952	0.468476
0.499095	0.486995	0.317317	0.001309	0.475700	0.486547
0.493483	0.031546	0.494558	0.493322	0.331548	0.009502
0.489244	0.018363	0.480489	0.484326	0.361738	0.012654
0.488669	0.002783	0.493348	0.479717	0.332597	0.038816
0.470325	0.470804	0.321842	0.002757	0.265275	0.495168
0.497068	0.489563	0.331580	0.040769	0.275848	0.490540
0.457489	0.454622	0.350453	0.030984	0.216639	0.479147
0.488545	0.489789	0.357156	0.003447	0.248262	0.494816
0.481563	0.483049	0.335307	0.004949	0.219926	0.463066
0.458505	0.498378	0.346370	0.008749	0.266669	0.489162
0.482627	0.493006	0.324300	0.010335	0.248202	0.498244
0.497237	0.498461	0.331934	0.010486	0.309891	0.476832
0.494842	0.475364	0.312990	0.010190	0.240527	0.489711
0.484406	0.482710	0.358769	0.000529	0.262030	0.498433
0.464238	0.474147	0.348939	0.003090	0.271399	0.494190
0.451700	0.335164	0.339713	0.496862	0.467916	0.359559
0.471571	0.309531	0.289371	0.486406	0.486343	0.293726
0.492058	0.348899	0.322089	0.462995	0.467548	0.338037
0.482693	0.356945	0.325943	0.481443	0.479967	0.346869
0.486077	0.328534	0.343500	0.493868	0.486918	0.334423
